0.146484451585,0.130610807544,0.115294305743,0.190958185313,0.17783026884,0.173181216569,0.179993740642,0.0466684193484,0.0926294260463,0.305891042831,0.0662809798082,0.0346693637794,0.036081459214,0.317016643643,0.314597879623,0.266916340968,0.264938177901,0.0588208883428,0.0578890771487,1.19412138953,1
0.134124890676,0.14068755968,0.138032532235,0.203035118167,0.208184378744,0.194840919774,0.192080762851,0.069812816365,0.0668540765736,0.290563234101,0.0608024986033,0.0603851920846,0.0632078153237,0.350334316902,0.350935690901,0.275423520922,0.271745823423,0.0668431419085,0.0647755303289,1.23731613928,2
0.144047871346,0.164408326375,0.173163727781,0.211245378459,0.227210284878,0.217027993266,0.2025579534,0.0696428033743,0.0666767539663,0.329876503362,0.0697325832109,0.067776528769,0.0690820521354,0.383711529856,0.384137908345,0.295622599978,0.296531180545,0.0699483544953,0.0694146717907,1.36176937088,3
0.163608065959,0.168862560277,0.177983644907,0.227844169639,0.247636304053,0.231729832627,0.230005412102,0.0832480757678,0.0783318048701,0.345591464515,0.0740027202396,0.0729001649946,0.0782806098901,0.429925540659,0.431917612564,0.334462606262,0.319015539295,0.0798995606816,0.0796864043478,1.49624627006,3
0.136690426487,0.141804791089,0.160637927033,0.200881409346,0.178320190323,0.162873111595,0.145294296803,0.0446919919242,0.0374753882368,0.282896171759,0.0628422250233,0.0495366379461,0.0539061929912,0.330375857056,0.330764459609,0.264450808252,0.266608539357,0.0622837361362,0.0618756803888,1.19232977914,4
0.143644224277,0.158411097029,0.148516787716,0.244183766949,0.251531369758,0.191911275964,0.215061811492,0.0445286061695,0.0452715153304,0.34813213593,0.0778738804891,0.0667630969897,0.0672506207454,0.393074575226,0.397291685465,0.304823373698,0.307266437895,0.0770411176159,0.072579178842,1.41269528393,5
0.143118812391,0.146973311134,0.133394836,0.205854422906,0.183622288265,0.171575082951,0.19030817083,0.0535804520083,0.0564129389326,0.290837287634,0.058236153894,0.0552319446028,0.0550854122862,0.350870574059,0.352180310989,0.280446171999,0.282606575589,0.0652357015448,0.0663582584576,1.24619972868,6
0.114674454629,0.136825447439,0.11004190562,0.16515389079,0.172666420883,0.169376229947,0.162175301175,0.0483266598515,0.049360614468,0.28517223303,0.0636234806014,0.0468818916307,0.0474407027238,0.334675905748,0.33568488668,0.240065124454,0.241402854454,0.0577443768412,0.0551388715182,1.14298747529,7
0.114486546427,0.124997867615,0.132949522836,0.175260423,0.169584746753,0.161223969434,0.152005001395,0.0497705216393,0.0487590399636,0.284069601683,0.0629648658022,0.0307628632655,0.0321445947808,0.318864780133,0.31692946682,0.226868304188,0.225508147569,0.0482343538479,0.0496024990064,1.08597851872,8
0.115660882922,0.111484883185,0.133921675134,0.185044326648,0.177939274319,0.159711057914,0.143274569176,0.0479764282397,0.0423553048453,0.294120409187,0.0588507629889,0.0309127948435,0.0326336008011,0.281114600112,0.276877512352,0.24877826201,0.254060269231,0.0558659140426,0.0558555488481,1.08668130622,9
0.120944766135,0.097769839665,0.0945296075081,0.134229236767,0.140379189454,0.137519695891,0.133235359159,0.0483330963154,0.0411432972424,0.209455322996,0.0431918870835,0.0325012168223,0.0316556922072,0.284652001477,0.286335004915,0.224289056264,0.225395292487,0.0515186646389,0.050388288137,0.966959584689,10
