Head;-0.3761905;0.895062;2.544098
Shoulder-Center;-0.3876624;0.7068905;2.569512
Shoulder-Right;-0.2233872;0.5986368;2.607579
Shoulder-Left;-0.5566856;0.5813571;2.55759
Elbow-Right;-0.1800241;0.3263752;2.60425
Elbow-Left;-0.6196369;0.3084289;2.568716
Wrist-Right;-0.1575979;0.06167255;2.512963
Wrist-Left;-0.6182861;0.05665804;2.498864
Hand-Right;-0.1597669;-0.03897813;2.479276
Hand-Left;-0.6196582;-0.04210168;2.474893
Spine;-0.3831244;0.331119;2.58494
Hip-centro;-0.3776684;0.2578101;2.559397
Hip-Right;-0.301048;0.1828109;2.565768
Hip-Left;-0.4518847;0.1802364;2.544239
Knee-Right;-0.2633561;-0.3326427;2.567848
Knee-Left;-0.4995175;-0.3228409;2.548959
Ankle-Right;-0.2715811;-0.7191433;2.609567
Ankle-Left;-0.5274482;-0.7178658;2.607308
Foot-Right;-0.2702133;-0.8074432;2.564335
Foot-Left;-0.5537767;-0.8019027;2.569215
Head;-0.3785041;0.8939587;2.542918
Shoulder-Center;-0.3879896;0.7070295;2.569136
Shoulder-Right;-0.2250568;0.5981699;2.600825
Shoulder-Left;-0.5576324;0.5811389;2.559279
Elbow-Right;-0.1790292;0.3260969;2.599203
Elbow-Left;-0.6201938;0.3059959;2.573036
Wrist-Right;-0.1597799;0.05909094;2.507616
Wrist-Left;-0.6202083;0.05526978;2.503013
Hand-Right;-0.1618471;-0.03948161;2.475238
Hand-Left;-0.6216677;-0.04310942;2.479963
Spine;-0.3829976;0.3309996;2.584525
Hip-centro;-0.3782804;0.2575739;2.559236
Hip-Right;-0.3017734;0.1827319;2.565118
Hip-Left;-0.4525272;0.1800255;2.54466
Knee-Right;-0.2635367;-0.3325673;2.567495
Knee-Left;-0.4996739;-0.3228912;2.549016
Ankle-Right;-0.2724401;-0.7182429;2.609648
Ankle-Left;-0.5272106;-0.716899;2.607044
Foot-Right;-0.2704342;-0.8076951;2.566443
Foot-Left;-0.5532486;-0.8021743;2.568645
Head;-0.3831361;0.8879171;2.539748
Shoulder-Center;-0.3883036;0.705952;2.568342
Shoulder-Right;-0.2252144;0.597443;2.596609
Shoulder-Left;-0.5591719;0.5808179;2.563591
Elbow-Right;-0.1764056;0.3258242;2.594661
Elbow-Left;-0.619837;0.3055364;2.576618
Wrist-Right;-0.1590414;0.06085468;2.502125
Wrist-Left;-0.6205611;0.05430314;2.507013
Hand-Right;-0.161232;-0.03201494;2.46717
Hand-Left;-0.6221738;-0.045457;2.485326
Spine;-0.3825239;0.3306943;2.58392
Hip-centro;-0.3784766;0.2573163;2.558953
Hip-Right;-0.3019645;0.1825408;2.563686
Hip-Left;-0.4527619;0.1795904;2.545033
Knee-Right;-0.2630076;-0.3320709;2.567602
Knee-Left;-0.4997519;-0.3229254;2.549258
Ankle-Right;-0.2722333;-0.7196029;2.609182
Ankle-Left;-0.5271134;-0.7146996;2.607144
Foot-Right;-0.2696933;-0.80576;2.558492
Foot-Left;-0.5532579;-0.8018228;2.567818
Head;-0.3848215;0.8873481;2.540061
Shoulder-Center;-0.3883024;0.7053289;2.567469
Shoulder-Right;-0.2251845;0.5971053;2.591561
Shoulder-Left;-0.5593452;0.5802667;2.567146
Elbow-Right;-0.1735134;0.3254187;2.588419
Elbow-Left;-0.6163486;0.3031536;2.588848
Wrist-Right;-0.1609503;0.06086858;2.496075
Wrist-Left;-0.6228284;0.05471873;2.518358
Hand-Right;-0.1610476;-0.03507173;2.463976
Hand-Left;-0.6224363;-0.04786334;2.495106
Spine;-0.3819449;0.33053;2.583437
Hip-centro;-0.3785869;0.2571309;2.55886
Hip-Right;-0.302137;0.1825166;2.56277
Hip-Left;-0.4529775;0.1790581;2.546067
Knee-Right;-0.2619398;-0.329867;2.56597
Knee-Left;-0.4998124;-0.3231823;2.550392
Ankle-Right;-0.270105;-0.7163602;2.608618
Ankle-Left;-0.5264924;-0.7139856;2.607674
Foot-Right;-0.2686833;-0.8047245;2.559406
Foot-Left;-0.5549466;-0.801911;2.570147
Head;-0.385513;0.8875641;2.539084
Shoulder-Center;-0.3864269;0.7062763;2.566715
Shoulder-Right;-0.224609;0.5971922;2.587457
Shoulder-Left;-0.5582561;0.5800996;2.572369
Elbow-Right;-0.1700407;0.3269479;2.582034
Elbow-Left;-0.6144537;0.3026855;2.591352
Wrist-Right;-0.160236;0.06060446;2.488494
Wrist-Left;-0.6223232;0.05176152;2.522361
Hand-Right;-0.1620742;-0.03564939;2.458125
Hand-Left;-0.6209731;-0.04719367;2.50052
Spine;-0.3806489;0.3305143;2.582711
Hip-centro;-0.3781478;0.256954;2.558513
Hip-Right;-0.3012835;0.1829036;2.560604
Hip-Left;-0.4524823;0.1787713;2.546742
Knee-Right;-0.2604735;-0.3286683;2.564398
Knee-Left;-0.499507;-0.3269581;2.554737
Ankle-Right;-0.2691859;-0.7151374;2.608327
Ankle-Left;-0.5256854;-0.7148534;2.608476
Foot-Right;-0.2670004;-0.8037789;2.559355
Foot-Left;-0.5568849;-0.8025628;2.573428
Head;-0.387435;0.8881243;2.536523
Shoulder-Center;-0.3846458;0.706022;2.565807
Shoulder-Right;-0.2225972;0.5978273;2.58074
Shoulder-Left;-0.5581245;0.5802879;2.578675
Elbow-Right;-0.165445;0.3248717;2.573185
Elbow-Left;-0.6121353;0.302057;2.597105
Wrist-Right;-0.1588305;0.06269725;2.479448
Wrist-Left;-0.6222916;0.05374642;2.533016
Hand-Right;-0.1621881;-0.03722469;2.450393
Hand-Left;-0.6204937;-0.0463716;2.507714
Spine;-0.3790364;0.3305732;2.582045
Hip-centro;-0.3777057;0.2569555;2.55833
Hip-Right;-0.3003151;0.1832478;2.558948
Hip-Left;-0.4519909;0.1784448;2.548019
Knee-Right;-0.2598512;-0.3281791;2.563733
Knee-Left;-0.4993626;-0.3308567;2.559051
