Head;0.06768262;0.7260302;2.531714
Shoulder-Center;0.08043239;0.5664608;2.548351
Shoulder-Right;0.1790989;0.4368106;2.472997
Shoulder-Left;-0.05653556;0.444576;2.589621
Elbow-Right;0.204517;0.1861504;2.417769
Elbow-Left;-0.1082174;0.2084176;2.674313
Wrist-Right;0.1438;-0.006357046;2.367784
Wrist-Left;-0.1282244;0.007664387;2.602339
Hand-Right;0.1287736;-0.05961077;2.345108
Hand-Left;-0.1351834;-0.05098183;2.592949
Spine;0.04037184;0.2153393;2.560092
Hip-centro;0.01802453;0.1487054;2.53715
Hip-Right;0.06063941;0.08600802;2.508331
Hip-Left;-0.04291319;0.0953503;2.559223
Knee-Right;0.1305813;-0.2850786;2.513013
Knee-Left;0.0251219;-0.3100742;2.623837
Ankle-Right;0.1859156;-0.6498632;2.529793
Ankle-Left;0.06257389;-0.6388301;2.680269
Foot-Right;0.1483372;-0.7223846;2.517207
Foot-Left;0.04327077;-0.7132254;2.674279
Head;0.06675009;0.7255679;2.531326
Shoulder-Center;0.08156956;0.5666205;2.547687
Shoulder-Right;0.1790537;0.4367954;2.472996
Shoulder-Left;-0.0569618;0.4451269;2.591218
Elbow-Right;0.2045002;0.1866322;2.417852
Elbow-Left;-0.1085636;0.2082853;2.674515
Wrist-Right;0.1437124;-0.006389993;2.367345
Wrist-Left;-0.1282847;0.007687625;2.60228
Hand-Right;0.1281734;-0.06010446;2.346148
Hand-Left;-0.1357821;-0.05079671;2.592311
Spine;0.04064845;0.2155039;2.559422
Hip-centro;0.01827304;0.1488684;2.536822
Hip-Right;0.06076771;0.08607087;2.50814
Hip-Left;-0.04258451;0.09554955;2.558793
Knee-Right;0.130536;-0.2850738;2.512984
Knee-Left;0.02494958;-0.3099877;2.624015
Ankle-Right;0.1859731;-0.6498781;2.529627
Ankle-Left;0.06314456;-0.6425173;2.680142
Foot-Right;0.148426;-0.7219815;2.517135
Foot-Left;0.04339596;-0.7132566;2.67465
Head;0.06536002;0.7248007;2.531316
Shoulder-Center;0.07921596;0.5661885;2.54775
Shoulder-Right;0.1784127;0.4368508;2.472958
Shoulder-Left;-0.05543896;0.4467107;2.587626
Elbow-Right;0.2045107;0.1872634;2.4179
Elbow-Left;-0.1079319;0.2109559;2.672898
Wrist-Right;0.1437386;-0.006048639;2.367253
Wrist-Left;-0.1281666;0.007236977;2.602071
Hand-Right;0.1281093;-0.05996579;2.346644
Hand-Left;-0.1361254;-0.0512533;2.5925
Spine;0.03975721;0.215427;2.559348
Hip-centro;0.01796063;0.1487435;2.536862
Hip-Right;0.06060023;0.08607877;2.508161
Hip-Left;-0.04264399;0.09558592;2.558836
Knee-Right;0.1304212;-0.2852346;2.512982
Knee-Left;0.02463776;-0.3100123;2.624376
Ankle-Right;0.1860191;-0.6499823;2.529545
Ankle-Left;0.06347983;-0.6455652;2.680376
Foot-Right;0.1483297;-0.7222985;2.517167
Foot-Left;0.04066584;-0.7144005;2.673565
Head;0.0653779;0.7248262;2.532918
Shoulder-Center;0.07876784;0.5664149;2.547817
Shoulder-Right;0.1778567;0.4371604;2.472677
Shoulder-Left;-0.0556811;0.4468197;2.589278
Elbow-Right;0.2044937;0.1872611;2.417894
Elbow-Left;-0.1083563;0.2102984;2.672858
Wrist-Right;0.1464672;0.003545955;2.367653
Wrist-Left;-0.1282496;0.006935272;2.601934
Hand-Right;0.129957;-0.05193292;2.352633
