Head;-0.1739037;0.8771616;2.359721
Shoulder-Center;-0.1857193;0.6983054;2.384712
Shoulder-Right;-0.01595391;0.5887575;2.427455
Shoulder-Left;-0.3610283;0.5767926;2.372338
Elbow-Right;0.03923485;0.3102016;2.437391
Elbow-Left;-0.420297;0.3047623;2.375059
Wrist-Right;0.06564222;0.04140817;2.358351
Wrist-Left;-0.4327188;0.04097799;2.293153
Hand-Right;0.07185628;-0.06494515;2.334612
Hand-Left;-0.4273166;-0.05514282;2.270327
Spine;-0.1822915;0.3262418;2.397331
Hip-centro;-0.1753054;0.2551825;2.362981
Hip-Right;-0.09618811;0.1781063;2.368671
Hip-Left;-0.2507117;0.1758602;2.344666
Knee-Right;-0.0594743;-0.3348207;2.367181
Knee-Left;-0.3034859;-0.3431395;2.349738
Ankle-Right;-0.06852454;-0.7115933;2.423877
Ankle-Left;-0.3348477;-0.7169632;2.40076
Foot-Right;-0.0633923;-0.8063186;2.356086
Foot-Left;-0.3584026;-0.8047681;2.338462
Head;-0.1740461;0.8771591;2.360122
Shoulder-Center;-0.1857136;0.6982564;2.384763
Shoulder-Right;-0.01578553;0.5887683;2.427672
Shoulder-Left;-0.3610264;0.5766609;2.372399
Elbow-Right;0.03925351;0.3100701;2.437186
Elbow-Left;-0.4204301;0.3048503;2.374991
Wrist-Right;0.06569083;0.0414551;2.358386
Wrist-Left;-0.4327242;0.04114013;2.293265
Hand-Right;0.07169273;-0.06491852;2.334616
Hand-Left;-0.427298;-0.05502614;2.270357
Spine;-0.1822721;0.326196;2.397529
Hip-centro;-0.1752239;0.2551631;2.362983
Hip-Right;-0.09601068;0.1780277;2.368656
Hip-Left;-0.2506372;0.1758188;2.344651
Knee-Right;-0.05972229;-0.3353789;2.366908
Knee-Left;-0.3034902;-0.3431384;2.34973
Ankle-Right;-0.0688398;-0.7119936;2.423839
Ankle-Left;-0.3347128;-0.7168423;2.400974
Foot-Right;-0.06339401;-0.8063455;2.35607
Foot-Left;-0.3608738;-0.8057601;2.339422
Head;-0.1742558;0.8773201;2.360424
Shoulder-Center;-0.1857332;0.6982485;2.384846
Shoulder-Right;-0.01598465;0.5888215;2.42763
Shoulder-Left;-0.3611275;0.5765891;2.372453
Elbow-Right;0.03886458;0.3108996;2.437862
Elbow-Left;-0.4206014;0.305175;2.374754
Wrist-Right;0.06565114;0.04151692;2.358558
Wrist-Left;-0.4327406;0.04123311;2.29328
Hand-Right;0.07168628;-0.06485078;2.334705
Hand-Left;-0.4272988;-0.0549392;2.270436
Spine;-0.1823214;0.3261575;2.397742
Hip-centro;-0.1752551;0.2551446;2.363011
Hip-Right;-0.09604663;0.1780393;2.368672
Hip-Left;-0.2506806;0.1757644;2.344682
Knee-Right;-0.05983781;-0.3353194;2.366951
Knee-Left;-0.3035332;-0.3431094;2.349731
Ankle-Right;-0.06890102;-0.7121828;2.423919
Ankle-Left;-0.3346944;-0.7168475;2.400995
Foot-Right;-0.06311533;-0.8060578;2.356648
Foot-Left;-0.361557;-0.8060479;2.339315
Head;-0.1746428;0.8775459;2.360904
Shoulder-Center;-0.1863315;0.6981269;2.384794
Shoulder-Right;-0.01611709;0.5889026;2.427688
Shoulder-Left;-0.3614411;0.5766914;2.372663
Elbow-Right;0.03872601;0.3112994;2.43796
Elbow-Left;-0.4207233;0.3050134;2.374701
Wrist-Right;0.06588933;0.0417885;2.359065
Wrist-Left;-0.4328022;0.04118707;2.293372
Hand-Right;0.07220805;-0.06470954;2.335808
Hand-Left;-0.4273552;-0.05480342;2.270594
Spine;-0.1823926;0.3261893;2.397923
Hip-centro;-0.1752874;0.2552111;2.363049
Hip-Right;-0.09604007;0.1781004;2.368709
Hip-Left;-0.2506849;0.1757905;2.344716
Knee-Right;-0.06008911;-0.3350308;2.366784
Knee-Left;-0.3036318;-0.3412654;2.349077
Ankle-Right;-0.06906016;-0.7124146;2.423769
Ankle-Left;-0.3347751;-0.7167519;2.401001
Foot-Right;-0.06319989;-0.8061971;2.356264
Foot-Left;-0.3622483;-0.805899;2.337885
Head;-0.1748137;0.8776521;2.361587
Shoulder-Center;-0.1865926;0.6978414;2.384854
Shoulder-Right;-0.01623944;0.5891356;2.428061
Shoulder-Left;-0.3614402;0.5766944;2.372742
Elbow-Right;0.03815632;0.3120698;2.438054
Elbow-Left;-0.4208869;0.3055054;2.374793
Wrist-Right;0.06546946;0.04265622;2.359366
Wrist-Left;-0.4329528;0.04110245;2.293387
Hand-Right;0.07196952;-0.06387983;2.336265
Hand-Left;-0.4273975;-0.05470166;2.270554
Spine;-0.1824678;0.3261716;2.398082
Hip-centro;-0.1752994;0.2552341;2.363077
Hip-Right;-0.09604187;0.1781514;2.368781
Hip-Left;-0.2506828;0.1757963;2.344718
Knee-Right;-0.06045068;-0.3345163;2.36679
Knee-Left;-0.3036631;-0.340985;2.348911
Ankle-Right;-0.06900512;-0.7123671;2.423704
Ankle-Left;-0.3350705;-0.7162104;2.40096
Foot-Right;-0.06321198;-0.805899;2.352966
Foot-Left;-0.3630668;-0.8062034;2.335745
Head;-0.1748797;0.8780075;2.362188
Shoulder-Center;-0.1866456;0.6977859;2.384815
Shoulder-Right;-0.01630075;0.5904803;2.429418
Shoulder-Left;-0.3614483;0.5766981;2.372746
Elbow-Right;0.03788395;0.3123952;2.438241
Elbow-Left;-0.4209304;0.305369;2.374741
Wrist-Right;0.06534007;0.04263515;2.359383
Wrist-Left;-0.4329406;0.04104737;2.293282
Hand-Right;0.07127117;-0.06400827;2.336562
Hand-Left;-0.4274264;-0.05454218;2.270662
Spine;-0.182649;0.3262361;2.398209
Hip-centro;-0.1753443;0.255366;2.363135
Hip-Right;-0.09610264;0.1782912;2.368912
Hip-Left;-0.2506951;0.1758612;2.344736
Knee-Right;-0.06061039;-0.3344731;2.367005
Knee-Left;-0.3037964;-0.3409409;2.348873
Ankle-Right;-0.06927205;-0.7124358;2.423649
Ankle-Left;-0.3351046;-0.7160919;2.400893
Foot-Right;-0.06285978;-0.8057072;2.352177
Foot-Left;-0.3637994;-0.8064905;2.336563
Head;-0.1749424;0.8780341;2.362214
Shoulder-Center;-0.1862263;0.6979113;2.385144
Shoulder-Right;-0.0164666;0.5910655;2.429726
Shoulder-Left;-0.3614208;0.5766827;2.372749
Elbow-Right;0.0378601;0.3124898;2.438319
Elbow-Left;-0.4209894;0.3056506;2.375048
Wrist-Right;0.06524329;0.04274328;2.359323
Wrist-Left;-0.4329426;0.04104796;2.293272
Hand-Right;0.07125128;-0.06392128;2.336554
Hand-Left;-0.4274621;-0.05448716;2.2706
Spine;-0.1826251;0.3262312;2.398474
Hip-centro;-0.1753026;0.2553758;2.36326
Hip-Right;-0.09610374;0.1783328;2.369087
Hip-Left;-0.2506739;0.1758697;2.344793
Knee-Right;-0.0606998;-0.3344872;2.366975
Knee-Left;-0.3038383;-0.3409355;2.348936
Ankle-Right;-0.06928121;-0.7124703;2.42378
Ankle-Left;-0.3351158;-0.7159616;2.40076
Foot-Right;-0.06304672;-0.8063316;2.353618
Foot-Left;-0.3634553;-0.8062863;2.336533
Head;-0.1747045;0.8782098;2.362138
Shoulder-Center;-0.1861026;0.6979517;2.38523
Shoulder-Right;-0.01625897;0.5909158;2.429852
Shoulder-Left;-0.3613339;0.576655;2.37278
Elbow-Right;0.03766447;0.3125771;2.438168
Elbow-Left;-0.4204497;0.3064786;2.375294
Wrist-Right;0.06537625;0.04272282;2.359784
Wrist-Left;-0.4330012;0.04089713;2.293139
Hand-Right;0.07126164;-0.06387724;2.336618
Hand-Left;-0.4272751;-0.05439669;2.270541
Spine;-0.1824432;0.3262331;2.398733
Hip-centro;-0.1750652;0.2553774;2.363433
Hip-Right;-0.09585832;0.1783343;2.369216
Hip-Left;-0.2503922;0.1758422;2.345041
Knee-Right;-0.06026374;-0.3352445;2.367171
Knee-Left;-0.3037417;-0.3408755;2.348972
Ankle-Right;-0.06892724;-0.7121675;2.42357
Ankle-Left;-0.3349417;-0.7161342;2.400972
Foot-Right;-0.06295589;-0.8064949;2.353693
Foot-Left;-0.3620171;-0.8063039;2.341277
Head;-0.1725051;0.8783125;2.361801
Shoulder-Center;-0.1852806;0.6982515;2.385844
Shoulder-Right;-0.01548113;0.5900037;2.429595
Shoulder-Left;-0.3608423;0.576689;2.372968
Elbow-Right;0.03828393;0.3126264;2.438548
Elbow-Left;-0.419383;0.30727;2.376064
Wrist-Right;0.06566853;0.04252452;2.359904
Wrist-Left;-0.4311206;0.04204263;2.293016
Hand-Right;0.07353228;-0.06414719;2.337606
Hand-Left;-0.4256033;-0.05370985;2.270502
Spine;-0.181721;0.3261082;2.399131
Hip-centro;-0.1743486;0.2552316;2.363639
Hip-Right;-0.09513662;0.1780911;2.369378
Hip-Left;-0.2496795;0.1757763;2.345168
Knee-Right;-0.05982893;-0.335144;2.367028
Knee-Left;-0.3019831;-0.3400511;2.348901
Ankle-Right;-0.06809985;-0.7120144;2.423441
Ankle-Left;-0.3332216;-0.7174639;2.400128
Foot-Right;-0.06196061;-0.8057675;2.356656
Foot-Left;-0.356299;-0.8046637;2.339088
Head;-0.1707428;0.8789402;2.362596
Shoulder-Center;-0.1832942;0.6979617;2.386027
Shoulder-Right;-0.01302297;0.5900992;2.430547
Shoulder-Left;-0.3573463;0.5774295;2.374704
Elbow-Right;0.04288914;0.3084157;2.437821
Elbow-Left;-0.4154828;0.3070633;2.376961
Wrist-Right;0.06710171;0.0423703;2.36036
Wrist-Left;-0.4271541;0.04098897;2.293725
Hand-Right;0.07703976;-0.06429805;2.338824
Hand-Left;-0.421219;-0.05442087;2.271714
Spine;-0.1797353;0.326051;2.39954
Hip-centro;-0.1723904;0.2552323;2.363941
Hip-Right;-0.09339989;0.1782468;2.369283
Hip-Left;-0.2474176;0.1758349;2.345961
Knee-Right;-0.05709985;-0.3350215;2.366957
Knee-Left;-0.2994738;-0.3407294;2.349085
Ankle-Right;-0.06314753;-0.7132961;2.422895
Ankle-Left;-0.3282872;-0.7170511;2.401044
Foot-Right;-0.05634937;-0.8057323;2.354734
Foot-Left;-0.3544942;-0.8046241;2.341393
Head;-0.1662035;0.8785851;2.363667
Shoulder-Center;-0.1728514;0.6971086;2.3866
Shoulder-Right;-0.009447175;0.590621;2.431738
Shoulder-Left;-0.3534853;0.5781021;2.376119
Elbow-Right;0.0485349;0.3096722;2.439729
Elbow-Left;-0.4111149;0.3078632;2.379336
Wrist-Right;0.07073179;0.04145393;2.359993
Wrist-Left;-0.4213509;0.03993803;2.296649
Hand-Right;0.08019963;-0.06521592;2.338192
Hand-Left;-0.4130295;-0.05860002;2.279426
Spine;-0.1730113;0.3257799;2.400497
Hip-centro;-0.1662957;0.2549879;2.364846
Hip-Right;-0.08801782;0.1782717;2.3699
Hip-Left;-0.2419557;0.1755072;2.347141
Knee-Right;-0.05058634;-0.3360619;2.367974
Knee-Left;-0.2928235;-0.3363396;2.349247
Ankle-Right;-0.05824637;-0.7129596;2.423699
Ankle-Left;-0.3245841;-0.7178947;2.400582
Foot-Right;-0.04821096;-0.8069085;2.352916
Foot-Left;-0.3482861;-0.8072151;2.339894
Head;-0.16580044;0.87822101;2.3635008
Shoulder-Center;-0.176036425;0.69776104;2.3879759
Shoulder-Right;-0.007832843275;0.58960051;2.43080455
Shoulder-Left;-0.3530819;0.577733425;2.3763481
Elbow-Right;0.0457747155;0.30833655;2.43953735
Elbow-Left;-0.41208637;0.304974315;2.378199
Wrist-Right;0.071499154;0.0422803195;2.3616246
Wrist-Left;-0.423980705;0.041565133;2.2974172
Hand-Right;0.078993975;-0.064203434;2.33820355
Hand-Left;-0.418758485;-0.055653777;2.2765191
Spine;-0.173891635;0.32577169;2.40131635
Hip-centro;-0.166962875;0.2550005;2.36524595
Hip-Right;-0.088095893;0.178050835;2.3699962
Hip-Left;-0.242653;0.17551663;2.34749855
Knee-Right;-0.0522758945;-0.33505131;2.36829535
Knee-Left;-0.29607677;-0.338291445;2.3497526
Ankle-Right;-0.0607375655;-0.711508805;2.423192
Ankle-Left;-0.327415905;-0.717388455;2.40091905
Foot-Right;-0.054298526;-0.80527896;2.35286125
Foot-Left;-0.35010124;-0.804554005;2.3390933
Head;-0.165373492;0.8782671105;2.36376129
Shoulder-Center;-0.17578928125;0.697771347;2.388280845
Shoulder-Right;-0.00751704698375;0.5895986705;2.4310222275
Shoulder-Left;-0.35278032;0.57782114625;2.376623355
Elbow-Right;0.046059853275;0.3080657325;2.4397791675
Elbow-Left;-0.4117226535;0.30515975075;2.37862475
Wrist-Right;0.0717441987;0.042229681975;2.36195123
Wrist-Left;-0.42372881525;0.04154217015;2.29781896
Hand-Right;0.07913041575;-0.0642705952;2.3384984775
Hand-Left;-0.41846040925;-0.05563744635;2.277009955
Spine;-0.17364266175;0.3257630145;2.4016651675
Hip-centro;-0.16669635875;0.2550181;2.3654325975
Hip-Right;-0.08783886915;0.17804729175;2.37012401
Hip-Left;-0.242381845;0.1755553015;2.3477098275
Knee-Right;-0.052037371225;-0.3350526205;2.3683784675
Knee-Left;-0.2957628635;-0.33803116225;2.34978893
Ankle-Right;-0.060387674775;-0.71141545025;2.42318005
Ankle-Left;-0.32713362025;-0.71747208775;2.4009542025
Foot-Right;-0.0539857253;-0.805219228;2.3531623125
Foot-Left;-0.349522437;-0.80444845525;2.339422415
Head;-0.1648630066;0.878350566025;2.3640055045
Shoulder-Center;-0.175385830312;0.69776533935;2.38854678725
Shoulder-Right;-0.00701310083294;0.589605429025;2.43133313888
Shoulder-Left;-0.352423106;0.577872638563;2.37690737275
