Head;0.3294914;0.8892678;2.672758
Shoulder-Center;0.3996745;0.7179024;2.675538
Shoulder-Right;0.5045654;0.5845005;2.553371
Shoulder-Left;0.2572904;0.6123238;2.777081
Elbow-Right;0.5922859;0.3098314;2.452069
Elbow-Left;0.1871892;0.3195298;2.685627
Wrist-Right;0.5319568;0.0725696;2.36761
Wrist-Left;0.1639121;0.05189272;2.77515
Hand-Right;0.5204844;0.008986436;2.358798
Hand-Left;0.1595808;-0.01307142;2.789791
Spine;0.3779344;0.2914027;2.636875
Hip-centro;0.3298267;0.2232139;2.582875
Hip-Right;0.3761311;0.1503126;2.514436
Hip-Left;0.2621224;0.1465323;2.619591
Knee-Right;0.4909043;-0.4953021;2.53089
Knee-Left;0.3307892;-0.4537479;2.723173
Ankle-Right;0.5677553;-0.8200822;2.437907
Ankle-Left;0.3824829;-0.850912;2.716141
Foot-Right;0.54471;-0.8749411;2.347341
Foot-Left;0.3015532;-0.9097583;2.717417
Head;0.3306006;0.8894442;2.671884
Shoulder-Center;0.3996339;0.7179041;2.675741
Shoulder-Right;0.5044425;0.5844625;2.553465
Shoulder-Left;0.2566755;0.6112694;2.77587
Elbow-Right;0.5910429;0.3008949;2.449124
Elbow-Left;0.1854833;0.3117071;2.688123
Wrist-Right;0.5385039;0.07086195;2.368474
Wrist-Left;0.1632053;0.05288946;2.776685
Hand-Right;0.5229368;0.008017868;2.360772
Hand-Left;0.1590874;-0.01254914;2.789274
Spine;0.3777305;0.2913432;2.637265
Hip-centro;0.3297571;0.2231611;2.583103
Hip-Right;0.3760931;0.1502721;2.514503
Hip-Left;0.2620292;0.1463628;2.619915
Knee-Right;0.4910598;-0.4955441;2.530728
Knee-Left;0.3306889;-0.4538023;2.723195
Ankle-Right;0.5676452;-0.8203607;2.437716
Ankle-Left;0.3832111;-0.8491948;2.716166
Foot-Right;0.544364;-0.8757973;2.347586
Foot-Left;0.3018223;-0.9097034;2.717225
Head;0.3312339;0.888929;2.671578
Shoulder-Center;0.3980228;0.7170527;2.677358
Shoulder-Right;0.5045059;0.5844808;2.553559
Shoulder-Left;0.2554566;0.6095388;2.773362
Elbow-Right;0.5915779;0.299695;2.44881
Elbow-Left;0.183615;0.3033209;2.693552
Wrist-Right;0.5422814;0.06964456;2.369934
Wrist-Left;0.1631897;0.05290291;2.774892
Hand-Right;0.5284121;0.006156534;2.364738
Hand-Left;0.1583237;-0.0133599;2.786638
Spine;0.377281;0.2902721;2.637944
Hip-centro;0.3298001;0.2219993;2.583331
Hip-Right;0.3765564;0.1496181;2.515059
Hip-Left;0.2620831;0.145349;2.619522
Knee-Right;0.4913523;-0.4967184;2.530235
Knee-Left;0.3298107;-0.4538209;2.723398
Ankle-Right;0.5689391;-0.8221228;2.438749
Ankle-Left;0.3830376;-0.8496451;2.716129
Foot-Right;0.5435526;-0.8756135;2.348464
Foot-Left;0.3026322;-0.9101943;2.717444
Head;0.3293971;0.8887187;2.673517
Shoulder-Center;0.3972798;0.7166016;2.677089
Shoulder-Right;0.5043394;0.5843655;2.553811
Shoulder-Left;0.2561173;0.6111836;2.772974
Elbow-Right;0.591767;0.2956143;2.447237
Elbow-Left;0.1827282;0.3024615;2.697217
Wrist-Right;0.5471015;0.06499735;2.370976
Wrist-Left;0.1612798;0.05625444;2.775173
Hand-Right;0.5310149;0.001966342;2.366781
Hand-Left;0.1572691;-0.01490895;2.783924
Spine;0.3770502;0.2901863;2.638326
Hip-centro;0.3296674;0.2218668;2.583729
Hip-Right;0.3763773;0.1493553;2.515289
Hip-Left;0.2621434;0.1450462;2.620351
Knee-Right;0.49174;-0.4972959;2.530107
Knee-Left;0.3291399;-0.4538553;2.723514
Ankle-Right;0.5681222;-0.8227074;2.438886
Ankle-Left;0.3821149;-0.8501823;2.716195
Foot-Right;0.5433714;-0.8756703;2.348736
Foot-Left;0.3031222;-0.9104496;2.71773
Head;0.3287775;0.888357;2.674268
Shoulder-Center;0.3969685;0.7157346;2.675676
Shoulder-Right;0.5048494;0.583606;2.553745
Shoulder-Left;0.2562106;0.6115864;2.772055
Elbow-Right;0.5921515;0.2949295;2.447401
Elbow-Left;0.180929;0.2985823;2.700223
Wrist-Right;0.5493956;0.06371416;2.371964
Wrist-Left;0.1609007;0.05657765;2.775621
Hand-Right;0.5339752;0.0004417002;2.369267
Hand-Left;0.1570953;-0.01493622;2.783086
Spine;0.37695;0.2901462;2.638564
Hip-centro;0.3297386;0.2217047;2.583937
Hip-Right;0.3765641;0.1490415;2.515486
Hip-Left;0.2622087;0.1444251;2.620976
Knee-Right;0.4917772;-0.4983456;2.529293
Knee-Left;0.3279236;-0.453504;2.722989
Ankle-Right;0.5666591;-0.8246343;2.4361
Ankle-Left;0.3821402;-0.8492331;2.71592
Foot-Right;0.543174;-0.8764398;2.347786
Foot-Left;0.302311;-0.9101741;2.716987
Head;0.3288338;0.8874412;2.674562
Shoulder-Center;0.395983;0.7141501;2.675075
Shoulder-Right;0.5049537;0.5834663;2.553912
Shoulder-Left;0.2568431;0.6119836;2.770199
Elbow-Right;0.5927389;0.2932749;2.447654
Elbow-Left;0.1809758;0.2977087;2.699524
Wrist-Right;0.5514175;0.06169802;2.372519
Wrist-Left;0.1600464;0.05704002;2.778851
Hand-Right;0.5371226;-0.00186915;2.370905
Hand-Left;0.1552374;-0.01566641;2.781558
Spine;0.3768677;0.2894279;2.638926
Hip-centro;0.3299601;0.2209638;2.58422
Hip-Right;0.3769912;0.1482672;2.516242
Hip-Left;0.2625251;0.1440775;2.62101
Knee-Right;0.4919406;-0.4987686;2.52867
Knee-Left;0.3262673;-0.4541308;2.722338
Ankle-Right;0.5665885;-0.8244126;2.435993
Ankle-Left;0.3822783;-0.8492331;2.716036
Foot-Right;0.5430421;-0.8767729;2.347646
Foot-Left;0.3006167;-0.9101641;2.716905
Head;0.3277779;0.8874235;2.674596
Shoulder-Center;0.3953444;0.7143402;2.675344
Shoulder-Right;0.5040759;0.5829852;2.554487
Shoulder-Left;0.253265;0.5979145;2.761202
Elbow-Right;0.5926901;0.2922657;2.44765
Elbow-Left;0.179681;0.2949981;2.705259
Wrist-Right;0.5532838;0.06014195;2.373279
Wrist-Left;0.1592437;0.05711615;2.782181
Hand-Right;0.5383285;-0.003261723;2.371471
Hand-Left;0.155001;-0.01584456;2.781503
Spine;0.3767529;0.2878599;2.639771
Hip-centro;0.3311674;0.2183988;2.584385
Hip-Right;0.3784638;0.1468533;2.516531
Hip-Left;0.2645335;0.1405821;2.620924
Knee-Right;0.4916429;-0.4981103;2.528993
Knee-Left;0.324497;-0.4544841;2.721955
Ankle-Right;0.5685567;-0.8228899;2.436558
Ankle-Left;0.3827584;-0.8490628;2.71573
Foot-Right;0.5442038;-0.8764645;2.34719
Foot-Left;0.2963094;-0.909368;2.715736
Head;0.3235745;0.8858917;2.676939
Shoulder-Center;0.3921039;0.7125081;2.675171
Shoulder-Right;0.5025712;0.581387;2.554775
Shoulder-Left;0.2531475;0.6003197;2.761075
Elbow-Right;0.5909373;0.2851932;2.44724
Elbow-Left;0.1787291;0.2943875;2.707957
Wrist-Right;0.5530994;0.05286457;2.372566
Wrist-Left;0.159082;0.05733077;2.782231
Hand-Right;0.5441381;-0.003765442;2.374044
Hand-Left;0.1529335;-0.01453667;2.78665
Spine;0.3764219;0.287393;2.640325
Hip-centro;0.3310947;0.2179157;2.584884
Hip-Right;0.3785503;0.1463911;2.516971
Hip-Left;0.2647103;0.1400411;2.621606
Knee-Right;0.4905134;-0.4969859;2.530134
Knee-Left;0.3218428;-0.4530317;2.721865
Ankle-Right;0.5686793;-0.8228297;2.436542
Ankle-Left;0.3851901;-0.8453296;2.715055
Foot-Right;0.5452928;-0.8767357;2.346997
Foot-Left;0.2926043;-0.9086251;2.716398
Head;0.3186651;0.8903351;2.676895
Shoulder-Center;0.3909143;0.7179929;2.673311
Shoulder-Right;0.4993678;0.5802135;2.55543
Shoulder-Left;0.2475695;0.5960853;2.767194
Elbow-Right;0.5884407;0.296165;2.453507
Elbow-Left;0.1770878;0.2954084;2.69678
Wrist-Right;0.5562461;0.06358695;2.376458
Wrist-Left;0.15188;0.05329734;2.80302
Hand-Right;0.5447095;-0.00661822;2.374783
Hand-Left;0.1497317;-0.0171703;2.811985
Spine;0.376588;0.2883665;2.640773
Hip-centro;0.3307027;0.2182406;2.586104
Hip-Right;0.3783587;0.1462184;2.517212
Hip-Left;0.2639966;0.1389063;2.625856
Knee-Right;0.4891716;-0.4973023;2.531645
Knee-Left;0.3207701;-0.4529841;2.722132
Ankle-Right;0.5686962;-0.8226696;2.437243
Ankle-Left;0.3848172;-0.8457752;2.714434
Foot-Right;0.5450591;-0.8767051;2.347106
Foot-Left;0.2901934;-0.9085933;2.716869
Head;0.3041084;0.8875392;2.686124
Shoulder-Center;0.3864119;0.7178438;2.673878
Shoulder-Right;0.4974072;0.580299;2.556231
Shoulder-Left;0.2446932;0.5974445;2.770982
Elbow-Right;0.5855259;0.291999;2.45352
Elbow-Left;0.174128;0.294813;2.695988
Wrist-Right;0.5554032;0.05923602;2.376056
Wrist-Left;0.1493785;0.05143967;2.809064
Hand-Right;0.5443735;-0.007021976;2.375066
Hand-Left;0.1424811;-0.01277757;2.817642
Spine;0.3729602;0.2892798;2.644255
Hip-centro;0.3269776;0.2189808;2.590487
Hip-Right;0.3751144;0.1454666;2.520088
Hip-Left;0.2602909;0.1384071;2.631726
Knee-Right;0.488982;-0.4978206;2.532066
Knee-Left;0.3196668;-0.4541024;2.723073
Ankle-Right;0.5684543;-0.8227244;2.438011
Ankle-Left;0.3853456;-0.8466197;2.715181
Foot-Right;0.5442227;-0.8765971;2.34797
Foot-Left;0.2900838;-0.9085771;2.716617
Head;0.2989243;0.8894113;2.68629
Shoulder-Center;0.3814348;0.7200184;2.674856
Shoulder-Right;0.4872866;0.5817214;2.558383
Shoulder-Left;0.2424384;0.5972324;2.772244
Elbow-Right;0.5808883;0.2886208;2.453707
Elbow-Left;0.1709665;0.2958057;2.696012
Wrist-Right;0.5529946;0.05538581;2.376904
Wrist-Left;0.1464805;0.05062492;2.785995
Hand-Right;0.5384102;-0.005668418;2.379382
Hand-Left;0.1426868;-0.01266845;2.807918
Spine;0.3687001;0.2896666;2.647072
Hip-centro;0.3220964;0.218588;2.594263
Hip-Right;0.3691103;0.144497;2.523067
Hip-Left;0.2562762;0.1373689;2.636913
Knee-Right;0.4878326;-0.4983897;2.533534
Knee-Left;0.3182569;-0.4544181;2.724323
Ankle-Right;0.5682451;-0.8224977;2.437783
Ankle-Left;0.3854994;-0.8468859;2.715125
Foot-Right;0.5440028;-0.8768404;2.347675
Foot-Left;0.2896888;-0.9086745;2.716326
Head;0.26812514;0.88376966;2.69822155
Shoulder-Center;0.349290575;0.716621525;2.6949571
Shoulder-Right;0.45269922;0.58171482;2.56767585
Shoulder-Left;0.22352912;0.608574455;2.7897014
Elbow-Right;0.544435325;0.28646098;2.456159
Elbow-Left;0.1472740545;0.301473145;2.71992125
Wrist-Right;0.510436265;0.0531699305;2.38306075
Wrist-Left;0.137575663;0.0547757185;2.7723739
Hand-Right;0.498634725;-0.00998405024;2.3804534
Hand-Left;0.1334237305;-0.0094775301;2.79689335
Spine;0.341140595;0.28732052;2.661013
Hip-centro;0.293363385;0.21634676;2.609188
Hip-Right;0.337005795;0.1441735;2.53759965
Hip-Left;0.23213839;0.137100645;2.65098965
Knee-Right;0.44360236;-0.485974735;2.5263974
Knee-Left;0.307861655;-0.45880237;2.74073695
Ankle-Right;0.52804937;-0.82408228;2.45219335
Ankle-Left;0.383798025;-0.85414505;2.7151837
Foot-Right;0.494604435;-0.87343331;2.37038195
Foot-Left;0.292996755;-0.908273905;2.70914725
Head;0.256490992;0.882420598;2.7030054775
Shoulder-Center;0.33997462875;0.71634406625;2.698561905
Shoulder-Right;0.443032996;0.581902346;2.5699534425
Shoulder-Left;0.216301801;0.60874163775;2.79401637
Elbow-Right;0.53524506625;0.286139394;2.4573377
Elbow-Left;0.140520584225;0.30033877725;2.7247459625
Wrist-Right;0.50119152325;0.052778930025;2.3848001875
Wrist-Left;0.13418241965;0.051715065425;2.773985595
Hand-Right;0.48928288125;-0.010842583502;2.38203192
Hand-Left;0.129777250025;-0.010562935105;2.8019747675
Spine;0.33413470975;0.288480016;2.66423295
Hip-centro;0.28622466425;0.217804813;2.61282675
Hip-Right;0.32963166975;0.14505452;2.5400219325
Hip-Left;0.2264297645;0.13689917225;2.6551286825
Knee-Right;0.428567198;-0.48197199675;2.52448682
Knee-Left;0.30699924775;-0.4611871435;2.7377260475
Ankle-Right;0.5096808335;-0.824913339;2.4563936675
Ankle-Left;0.38582063125;-0.8551649325;2.714746585
Foot-Right;0.47288805175;-0.8727312055;2.3760633975
Foot-Left;0.29518601275;-0.90600460025;2.7038322125
Head;0.2446406016;0.8809792679;2.70766790137
Shoulder-Center;0.330661715187;0.716113959562;2.70201385025
Shoulder-Right;0.4336799558;0.5819573533;2.57199851463
Shoulder-Left;0.20881251105;0.608927899638;2.7986154385
Elbow-Right;0.526204584562;0.2858249187;2.458441685
Elbow-Left;0.133720699436;0.299455446113;2.72928051062
Wrist-Right;0.491520959412;0.0524747695263;2.38624954688
Wrist-Left;0.130410215632;0.0492102326463;2.77971337475
Hand-Right;0.479151515313;-0.0109948389771;2.383465666
Hand-Left;0.126001348526;-0.0116333438603;2.81160750588
Spine;0.326892520238;0.2898856768;2.6675122975
Hip-centro;0.278850092462;0.21950385365;2.6165445375
Hip-Right;0.321949678238;0.146216056;2.54217862913
Hip-Left;0.220438927725;0.136770230863;2.65949831663
Knee-Right;0.4114329679;-0.478081726587;2.522760711
Knee-Left;0.304051690137;-0.464300905675;2.73293884988
Ankle-Right;0.487067885175;-0.82536938095;2.46039830087
Ankle-Left;0.387882347813;-0.856354634125;2.71437886425
Foot-Right;0.446599751338;-0.871997275775;2.38119551738
Foot-Left;0.297800653388;-0.905995800263;2.70262637312
Head;0.23236394468;0.879170581295;2.71224949644
Shoulder-Center;0.321098375947;0.715706052541;2.70542949276
Shoulder-Right;0.42415782359;0.581991940965;2.57394344036
Shoulder-Left;0.201194571603;0.608513874619;2.80267876043
Elbow-Right;0.516979593791;0.285703279635;2.45938246925
Elbow-Left;0.127241753908;0.298668758418;2.73336483616
Wrist-Right;0.481550382383;0.0523849050026;2.38741332422
Wrist-Left;0.127397261414;0.0461082952786;2.78230239349
Hand-Right;0.468573211078;-0.010916008176;2.3846961493
Hand-Left;0.122912085953;-0.0120632710533;2.81743458117
Spine;0.319862451249;0.29069752064;2.67009836238
Hip-centro;0.271938657086;0.220135866332;2.61916261438
Hip-Right;0.314707857149;0.1474090338;2.54394861058
Hip-Left;0.214824289111;0.135486012406;2.66244628246
