rshoulder,0.190882833867
lshoulder,0.206775571784
rarm,0.280945589239
larm,0.27313208187
rfarm,0.243008567499
lfarm,0.254130397068
rhand,0.107802689102
rshoulder,0.193303717298
lshoulder,0.242512772988
rarm,0.276072023507
larm,0.271096361389
rfarm,0.242180579102
lfarm,0.239996291388
rhand,0.107804790439
rshoulder,0.189087999979
lshoulder,0.242692719703
rarm,0.280136663574
larm,0.273174663675
rfarm,0.242468237
lfarm,0.240638657055
rhand,0.107806970612
rshoulder,0.18721219462
lshoulder,0.226609101525
rarm,0.277823056302
larm,0.286284342675
rfarm,0.242856410081
lfarm,0.246099479372
rhand,0.104151979478
rshoulder,0.186976068314
lshoulder,0.227570886902
rarm,0.277485608194
larm,0.287179853228
rfarm,0.242952843883
lfarm,0.245848360524
rhand,0.104372231721
rshoulder,0.186667410765
lshoulder,0.228635247763
rarm,0.27727829917
larm,0.288233808291
rfarm,0.242972922479
lfarm,0.245976902944
rhand,0.104488659781
rshoulder,0.18652910989
lshoulder,0.230463274148
rarm,0.277001855151
larm,0.287155374615
rfarm,0.242935553956
lfarm,0.245358812993
rhand,0.104517431591
rshoulder,0.18622787593
lshoulder,0.232297761043
rarm,0.277165103234
larm,0.285265889334
rfarm,0.24292542793
lfarm,0.244875128136
rhand,0.104683990057
rshoulder,0.185809916733
lshoulder,0.233735235044
rarm,0.276778234794
larm,0.283497578596
rfarm,0.242913103571
lfarm,0.244260497394
rhand,0.104731188188
rshoulder,0.185410706431
lshoulder,0.235072061435
rarm,0.276648523007
larm,0.281557746274
rfarm,0.242854913845
lfarm,0.243583401838
rhand,0.104783632079
rshoulder,0.185276512268
lshoulder,0.235186951212
rarm,0.276464784361
larm,0.281733691979
rfarm,0.242745525258
lfarm,0.243364571601
rhand,0.104786829945
rshoulder,0.185349914438
lshoulder,0.237982455597
rarm,0.275760206562
larm,0.279182122747
rfarm,0.242368630091
lfarm,0.242650592374
rhand,0.105340529337
rshoulder,0.185872767076
lshoulder,0.239844084301
rarm,0.275657156991
larm,0.281697001556
rfarm,0.241974200999
lfarm,0.241954097346
rhand,0.106035795482
rshoulder,0.187102905219
lshoulder,0.241159659612
rarm,0.275892194574
larm,0.285633387271
rfarm,0.241800020627
lfarm,0.242129374116
rhand,0.105117681562
rshoulder,0.188470216496
lshoulder,0.242242199702
rarm,0.276973399549
larm,0.29087616226
rfarm,0.242345208196
lfarm,0.243683051022
rhand,0.103418725886
rshoulder,0.188745695891
lshoulder,0.243126141845
rarm,0.277807280675
larm,0.297420422316
rfarm,0.243118980034
lfarm,0.245094827326
rhand,0.102421350797
rshoulder,0.189059417041
lshoulder,0.243938931947
rarm,0.279036854956
larm,0.302957899402
rfarm,0.243509023775
lfarm,0.244231291569
rhand,0.100629160162
rshoulder,0.190133425058
lshoulder,0.244245921625
rarm,0.279291340972
larm,0.304204564559
rfarm,0.243583275849
lfarm,0.244829806134
rhand,0.0996931314426
rshoulder,0.191323283736
lshoulder,0.24450742911
rarm,0.279635695181
larm,0.305476394026
rfarm,0.243653280886
lfarm,0.244584546909
rhand,0.0992190277341
rshoulder,0.19205354242
lshoulder,0.244743944109
rarm,0.280418691898
larm,0.306713107508
rfarm,0.243781457964
lfarm,0.244308497632
rhand,0.0977364201191
rshoulder,0.192878678369
lshoulder,0.244958085637
rarm,0.280554031628
larm,0.30736204279
rfarm,0.247534931579
lfarm,0.244350941589
rhand,0.097100543242
rshoulder,0.193717677607
lshoulder,0.245149828219
rarm,0.280168236552
larm,0.307992110632
rfarm,0.251894882986
lfarm,0.243205880157
rhand,0.0962748990176
rshoulder,0.194732839783
lshoulder,0.245321822808
rarm,0.279386594496
larm,0.308573201235
rfarm,0.255941662481
lfarm,0.242021111411
rhand,0.0951631578747
rshoulder,0.196780384989
lshoulder,0.245476833816
rarm,0.280558146067
larm,0.309014089219
rfarm,0.257989632718
lfarm,0.240986988074
rhand,0.0940118801945
rshoulder,0.197092222205
lshoulder,0.245615967063
rarm,0.281737564426
larm,0.309361407749
rfarm,0.260780721167
lfarm,0.239496505908
rhand,0.0920496039423
rshoulder,0.197759174807
lshoulder,0.245741105411
rarm,0.282719165087
larm,0.309630637226
rfarm,0.263604586547
lfarm,0.239644291191
rhand,0.0908995393753
rshoulder,0.199935198542
lshoulder,0.24585112226
rarm,0.28371147016
larm,0.309757468082
rfarm,0.266017399485
lfarm,0.239623361515
rhand,0.089484212798
rshoulder,0.200473944463
lshoulder,0.245947112015
rarm,0.284848129277
larm,0.30991847612
rfarm,0.268906690899
lfarm,0.239030636703
rhand,0.0881632511806
rshoulder,0.201110886327
lshoulder,0.246032488658
rarm,0.286013163759
larm,0.310244299902
rfarm,0.27163834521
lfarm,0.239132916671
rhand,0.0863020546634
rshoulder,0.201857360752
lshoulder,0.246108957837
rarm,0.287118198957
larm,0.310545423598
rfarm,0.274385714871
lfarm,0.238868632625
rhand,0.085359104512
rshoulder,0.202755525551
lshoulder,0.246177381969
rarm,0.288085586063
larm,0.310988608452
rfarm,0.273881529942
lfarm,0.238523899506
rhand,0.0847228127145
rshoulder,0.202970321877
lshoulder,0.24623850251
rarm,0.289927267826
larm,0.311388261725
rfarm,0.272316633702
lfarm,0.237912604285
rhand,0.0841121337052
rshoulder,0.203147225225
lshoulder,0.246293061856
rarm,0.29222021416
larm,0.311754875597
rfarm,0.270414356305
lfarm,0.237491204009
rhand,0.0835660673358
rshoulder,0.203435088279
lshoulder,0.246341717255
rarm,0.292882896411
larm,0.312140388082
rfarm,0.270237495478
lfarm,0.239453369089
rhand,0.0830885625681
rshoulder,0.204006644929
lshoulder,0.246385014729
rarm,0.293514906913
larm,0.312511720072
rfarm,0.269986154111
lfarm,0.24165189342
rhand,0.0826405155636
rshoulder,0.204414710144
lshoulder,0.2464235041
rarm,0.294199058771
larm,0.312847461245
rfarm,0.268624762612
lfarm,0.24414401065
rhand,0.0835681218789
rshoulder,0.204919867589
lshoulder,0.246457671453
rarm,0.294596709932
larm,0.313165776841
rfarm,0.267192167404
lfarm,0.24686139295
rhand,0.0845417996154
rshoulder,0.201818468637
lshoulder,0.246488033544
rarm,0.294918262984
larm,0.313463833511
rfarm,0.265510836678
lfarm,0.249817354671
rhand,0.0856251756975
rshoulder,0.198685748364
lshoulder,0.246515115849
rarm,0.295187685165
larm,0.31361670978
rfarm,0.264342497651
lfarm,0.25307297431
rhand,0.0867916902277
rshoulder,0.191960724241
lshoulder,0.246539274136
rarm,0.295415231394
larm,0.313769472033
rfarm,0.263214118989
lfarm,0.255084742969
rhand,0.0881303366844
rshoulder,0.185150192526
lshoulder,0.246560828914
rarm,0.296231632213
larm,0.313925738831
rfarm,0.261601784268
lfarm,0.257240808615
rhand,0.0894054489633
rshoulder,0.184126766174
lshoulder,0.246579993008
rarm,0.296588744769
larm,0.31407311732
rfarm,0.260416376645
lfarm,0.25980402806
rhand,0.0907786473918
rshoulder,0.183171742573
lshoulder,0.246597073139
rarm,0.296825615007
larm,0.31420495075
rfarm,0.259108648421
lfarm,0.26248767429
rhand,0.0923685303062
rshoulder,0.182519299656
lshoulder,0.246612306347
rarm,0.297024641441
larm,0.314324447118
rfarm,0.258034501717
lfarm,0.263031579503
rhand,0.0940475006228
rshoulder,0.18081378697
lshoulder,0.246637910795
rarm,0.297459938194
larm,0.314521299749
rfarm,0.257133825
lfarm,0.264162205332
rhand,0.096295638571
rshoulder,0.182254538807
lshoulder,0.246658232227
rarm,0.298266703665
larm,0.314667108737
rfarm,0.257535402485
lfarm,0.265509740293
rhand,0.0972630688114
rshoulder,0.184599889202
lshoulder,0.246666738845
rarm,0.29868555422
larm,0.314722738123
rfarm,0.257462504195
lfarm,0.266341801608
rhand,0.0970393731226
rshoulder,0.190458350714
lshoulder,0.246674325579
rarm,0.298970606545
larm,0.314773368555
rfarm,0.25812998175
lfarm,0.267371226696
rhand,0.0961049076574
rshoulder,0.196982469252
lshoulder,0.246681056748
rarm,0.298486314439
larm,0.314819047075
rfarm,0.257179893841
lfarm,0.268333613789
rhand,0.0955677741064
rshoulder,0.19847790309
lshoulder,0.246687095856
rarm,0.298132960008
larm,0.314859239496
rfarm,0.256142955248
lfarm,0.269214372345
rhand,0.0960696810943
rshoulder,0.199727119247
lshoulder,0.246692454562
rarm,0.298281488244
larm,0.314894095593
rfarm,0.257006265333
lfarm,0.266557760509
rhand,0.0948134229754
rshoulder,0.20099478771
lshoulder,0.246697207264
rarm,0.298570000949
larm,0.3149241317
rfarm,0.257908465596
lfarm,0.263477162213
rhand,0.0935609430953
rshoulder,0.202350730177
lshoulder,0.246701455142
rarm,0.29897411591
larm,0.314949910731
rfarm,0.256724186213
lfarm,0.260605272894
