Head;0.6090299;0.7107822;3.019701
Shoulder-Center;0.6757083;0.5749561;2.974264
Shoulder-Right;0.7083769;0.4223605;2.821924
Shoulder-Left;0.6196558;0.4417791;3.054506
Elbow-Right;0.7358899;0.1870398;2.703369
Elbow-Left;0.5795943;0.1918113;3.017002
Wrist-Right;0.6987726;-0.05667271;2.630411
Wrist-Left;0.5490621;-0.05939059;2.990967
Hand-Right;0.6946125;-0.1111947;2.63151
Hand-Left;0.5306394;-0.1282257;2.9859
Spine;0.6342852;0.1721999;2.874567
Hip-centro;0.6256438;0.09159307;2.858484
Hip-Right;0.638854;0.0364061;2.774401
Hip-Left;0.5973766;0.01042221;2.905895
Knee-Right;0.7218549;-0.5206788;2.760471
Knee-Left;0.6579153;-0.518852;3.052755
Ankle-Right;0.7732587;-0.8604072;2.714369
Ankle-Left;0.74234;-0.8687803;2.994807
Foot-Right;0.7109246;-0.921703;2.667178
Foot-Left;0.7178254;-0.9389423;2.990604
Head;0.6075856;0.7104034;3.020626
Shoulder-Center;0.6739148;0.5741022;2.974825
Shoulder-Right;0.7063392;0.4214807;2.821046
Shoulder-Left;0.6178622;0.4409253;3.055067
Elbow-Right;0.7351347;0.1862468;2.702972
Elbow-Left;0.5769083;0.1914694;3.011629
Wrist-Right;0.6979455;-0.05744693;2.630396
Wrist-Left;0.5481833;-0.06004862;2.991391
Hand-Right;0.6943359;-0.1118967;2.63133
Hand-Left;0.5263703;-0.1276822;2.984078
Spine;0.6325031;0.1716408;2.873941
Hip-centro;0.6239014;0.09109148;2.857563
Hip-Right;0.6373276;0.03646789;2.773842
Hip-Left;0.5956604;0.009786531;2.904198
Knee-Right;0.7196471;-0.5197106;2.760476
Knee-Left;0.6564234;-0.5153002;3.054242
Ankle-Right;0.7728208;-0.8605596;2.714081
Ankle-Left;0.7430686;-0.8709463;2.996607
Foot-Right;0.7103907;-0.9215845;2.666994
Foot-Left;0.7170621;-0.9397411;2.989737
Head;0.6073043;0.7109539;3.020676
Shoulder-Center;0.6731287;0.5740993;2.974786
Shoulder-Right;0.7029167;0.4202987;2.819974
Shoulder-Left;0.6170762;0.4409224;3.055028
Elbow-Right;0.7333663;0.1850574;2.702694
Elbow-Left;0.576314;0.1915033;3.011787
Wrist-Right;0.6974285;-0.05873346;2.630079
Wrist-Left;0.5482035;-0.06001055;2.991797
Hand-Right;0.692221;-0.1129451;2.631065
Hand-Left;0.5263761;-0.1277897;2.982871
Spine;0.6321754;0.1713466;2.873784
Hip-centro;0.6236598;0.09074342;2.85736
Hip-Right;0.637197;0.03601782;2.772579
Hip-Left;0.5954515;0.009524244;2.904562
Knee-Right;0.7190349;-0.5202342;2.760687
Knee-Left;0.6563132;-0.5149027;3.055032
Ankle-Right;0.7722499;-0.8605418;2.71425
Ankle-Left;0.7433823;-0.870971;2.999164
Foot-Right;0.7100951;-0.9217131;2.667527
Foot-Left;0.7171493;-0.9394633;2.990476
Head;0.60726;0.7114002;3.020588
Shoulder-Center;0.673065;0.5742165;2.97538
Shoulder-Right;0.7018633;0.4195793;2.819302
Shoulder-Left;0.6170125;0.4410396;3.055622
Elbow-Right;0.7330751;0.1843398;2.702526
Elbow-Left;0.5761114;0.1917115;3.012428
Wrist-Right;0.6975221;-0.05935746;2.629599
Wrist-Left;0.5485337;-0.0597845;2.992033
Hand-Right;0.691783;-0.1134177;2.630576
Hand-Left;0.5262305;-0.1282641;2.978398
Spine;0.631496;0.169817;2.873037
Hip-centro;0.6227397;0.08840964;2.855975
Hip-Right;0.6365519;0.03606878;2.772456
Hip-Left;0.5951492;0.006192021;2.901449
Knee-Right;0.7189578;-0.5200856;2.760578
Knee-Left;0.6587328;-0.5256481;3.057754
