Head;0.02608779;0.7217425;2.465084
Shoulder-Center;0.06127972;0.5745021;2.480919
Shoulder-Right;0.1502534;0.4449009;2.382273
Shoulder-Left;-0.07080831;0.429994;2.500322
Elbow-Right;0.18521;0.2056961;2.327398
Elbow-Left;-0.1078538;0.2207599;2.623314
Wrist-Right;0.1317529;0.01949364;2.282978
Wrist-Left;-0.1333583;0.03259608;2.587435
Hand-Right;0.111284;-0.0355128;2.268515
Hand-Left;-0.1506274;-0.04328308;2.562288
Spine;0.03014896;0.2203094;2.489537
Hip-centro;0.004379447;0.1545942;2.45824
Hip-Right;0.04389786;0.09684914;2.427185
Hip-Left;-0.05039118;0.09989145;2.479883
Knee-Right;0.1205259;-0.2883483;2.430698
Knee-Left;0.008751655;-0.3048473;2.550972
Ankle-Right;0.182878;-0.6456817;2.454224
Ankle-Left;0.02944296;-0.6594478;2.601807
Foot-Right;0.159667;-0.7171559;2.417395
Foot-Left;-0.01008007;-0.7233993;2.602652
Head;0.02630555;0.7219151;2.465077
Shoulder-Center;0.06175065;0.5751432;2.481461
Shoulder-Right;0.1504152;0.445033;2.382252
Shoulder-Left;-0.05649011;0.4746252;2.501648
Elbow-Right;0.1852614;0.2054305;2.327325
Elbow-Left;-0.1008719;0.2536342;2.604028
Wrist-Right;0.1317187;0.02066556;2.282212
Wrist-Left;-0.1294583;0.06168335;2.591375
Hand-Right;0.1117109;-0.03453037;2.267831
Hand-Left;-0.1473547;-0.01464433;2.5681
Spine;0.03033588;0.2209556;2.489226
Hip-centro;0.00410727;0.1557008;2.457626
Hip-Right;0.04276561;0.0986917;2.425941
Hip-Left;-0.05023753;0.101683;2.479117
Knee-Right;0.1208448;-0.2885483;2.430708
Knee-Left;0.008578888;-0.3044305;2.55095
Ankle-Right;0.1829484;-0.6456338;2.45425
Ankle-Left;0.02977149;-0.6591988;2.601972
Foot-Right;0.1591653;-0.7172378;2.417905
Foot-Left;-0.0101108;-0.7234087;2.602663
Head;0.02654679;0.7220552;2.464778
Shoulder-Center;0.0618987;0.5752978;2.481685
Shoulder-Right;0.1508406;0.4449535;2.382286
Shoulder-Left;-0.05583356;0.4676019;2.49825
Elbow-Right;0.1853765;0.2051093;2.326695
Elbow-Left;-0.101167;0.2490683;2.604439
Wrist-Right;0.1322095;0.02380115;2.280828
Wrist-Left;-0.1300587;0.05999163;2.59173
Hand-Right;0.1125047;-0.03181378;2.267697
Hand-Left;-0.1485822;-0.01657048;2.56975
Spine;0.03031715;0.220525;2.489345
Hip-centro;0.004226737;0.1551199;2.457256
Hip-Right;0.04282032;0.09840005;2.425853
Hip-Left;-0.04993395;0.1015869;2.478456
Knee-Right;0.1200602;-0.2885116;2.431478
Knee-Left;0.008736442;-0.303742;2.550211
Ankle-Right;0.1833906;-0.6455454;2.454706
Ankle-Left;0.02994513;-0.6589463;2.601573
Foot-Right;0.1594935;-0.717135;2.417559
Foot-Left;-0.009641225;-0.7233073;2.602809
Head;0.02641346;0.7219653;2.464862
Shoulder-Center;0.06192888;0.5753298;2.481664
Shoulder-Right;0.1507511;0.4450431;2.382271
Shoulder-Left;-0.06882324;0.4247997;2.49914
Elbow-Right;0.1855958;0.2048703;2.326246
Elbow-Left;-0.1075596;0.2162772;2.622686
Wrist-Right;0.1313653;0.02454606;2.279899
Wrist-Left;-0.1344585;0.02807114;2.588852
Hand-Right;0.1130063;-0.03176533;2.267826
Hand-Left;-0.1536395;-0.04882808;2.568686
Spine;0.03138522;0.2187669;2.488592
Hip-centro;0.005310567;0.1528258;2.455988
Hip-Right;0.04465688;0.09606189;2.424189
Hip-Left;-0.04897654;0.09845084;2.477165
Knee-Right;0.1208428;-0.289021;2.43206
Knee-Left;0.00932622;-0.3034652;2.549726
Ankle-Right;0.1834985;-0.6447201;2.454144
Ankle-Left;0.03079765;-0.658923;2.601518
Foot-Right;0.160041;-0.7172124;2.417213
Foot-Left;-0.009685946;-0.7233818;2.602864
Head;0.02653278;0.7219791;2.46482
Shoulder-Center;0.0610128;0.5745062;2.480977
Shoulder-Right;0.1512067;0.4453982;2.382336
Shoulder-Left;-0.06825981;0.4226621;2.497541
Elbow-Right;0.1853927;0.2044966;2.325522
Elbow-Left;-0.1072697;0.2153848;2.62281
Wrist-Right;0.1303288;0.02432734;2.27955
Wrist-Left;-0.1336875;0.02703319;2.58943
Hand-Right;0.1130608;-0.03234893;2.267575
Hand-Left;-0.153714;-0.04945403;2.568533
Spine;0.03165771;0.2169923;2.488244
Hip-centro;0.005831867;0.1509179;2.45538
Hip-Right;0.0460279;0.09339392;2.423436
Hip-Left;-0.04862615;0.09624549;2.476691
Knee-Right;0.1208141;-0.2899294;2.433548
Knee-Left;0.009337063;-0.3034744;2.549742
Ankle-Right;0.1836659;-0.6439398;2.453851
Ankle-Left;0.03112931;-0.6587094;2.601676
Foot-Right;0.1602008;-0.7174926;2.4188
Foot-Left;-0.00964213;-0.7233827;2.602878
Head;0.02762756;0.7223338;2.465399
Shoulder-Center;0.06090448;0.5744061;2.480721
Shoulder-Right;0.1524022;0.4462802;2.382631
Shoulder-Left;-0.0672445;0.4222943;2.494627
Elbow-Right;0.185632;0.20455;2.325414
Elbow-Left;-0.1066769;0.2164225;2.62177
Wrist-Right;0.1298598;0.02460481;2.279257
Wrist-Left;-0.1322115;0.02769543;2.590566
Hand-Right;0.1130218;-0.03226395;2.267582
Hand-Left;-0.1527875;-0.0485001;2.56914
Spine;0.03190057;0.2164771;2.488338
Hip-centro;0.006440242;0.1503402;2.455072
Hip-Right;0.04739548;0.09261554;2.423048
Hip-Left;-0.04829779;0.09563152;2.47649
Knee-Right;0.1214722;-0.2900921;2.43336
Knee-Left;0.01046627;-0.3044436;2.549303
Ankle-Right;0.1839311;-0.6437486;2.453611
Ankle-Left;0.03147974;-0.6583949;2.60137
Foot-Right;0.160985;-0.7175076;2.417878
Foot-Left;-0.009126992;-0.7232445;2.60247
Head;0.02816147;0.722967;2.465881
Shoulder-Center;0.06163166;0.5748447;2.480287
Shoulder-Right;0.1537269;0.4480599;2.383462
Shoulder-Left;-0.06004415;0.4619861;2.505964
Elbow-Right;0.1859747;0.2069372;2.324843
Elbow-Left;-0.09873386;0.259657;2.638041
Wrist-Right;0.1303799;0.02671564;2.27973
Wrist-Left;-0.1271958;0.05980718;2.593427
Hand-Right;0.1123054;-0.02976246;2.268005
Hand-Left;-0.1475117;-0.01620061;2.571102
