Head;0.241877;0.898375;1.949095
Shoulder-Center;0.2646467;0.7117417;2.03422
Shoulder-Right;0.4255946;0.5917557;2.020916
Shoulder-Left;0.08860175;0.5973286;2.070127
Elbow-Right;0.4904106;0.3275771;1.998028
Elbow-Left;0.03350998;0.345792;2.08269
Wrist-Right;0.5027581;0.05061202;1.911652
Wrist-Left;0.007640516;0.05909259;2.001909
Hand-Right;0.4946758;-0.02332424;1.889961
Hand-Left;0.01256222;-0.03132318;1.990216
Spine;0.2719681;0.3310431;2.051635
Hip-centro;0.2658743;0.2596502;2.006757
Hip-Right;0.3422115;0.1868426;1.993268
Hip-Left;0.189457;0.1810383;2.005875
Knee-Right;0.3899599;-0.2833659;1.988087
Knee-Left;0.1552216;-0.2987769;2.044897
Ankle-Right;0.4042122;-0.6648865;2.056639
Ankle-Left;0.1482691;-0.6705471;2.130334
Foot-Right;0.3863137;-0.7637756;1.998851
Foot-Left;0.1082403;-0.7712632;2.084144
Head;0.2419849;0.8983629;1.948964
Shoulder-Center;0.2647514;0.7116365;2.033954
Shoulder-Right;0.4259841;0.5903099;2.02058
Shoulder-Left;0.08855734;0.597278;2.070056
Elbow-Right;0.4910396;0.3273563;1.997706
Elbow-Left;0.03348903;0.345684;2.082575
Wrist-Right;0.5027879;0.05084014;1.911684
Wrist-Left;0.007409;0.05912796;2.001283
Hand-Right;0.4967553;-0.02306147;1.890761
Hand-Left;0.01248578;-0.0314549;1.989906
Spine;0.2719519;0.3309691;2.051295
Hip-centro;0.2658673;0.2595536;2.00665
Hip-Right;0.3422723;0.1865856;1.993176
Hip-Left;0.1893937;0.1809317;2.005754
Knee-Right;0.3899188;-0.2833322;1.988064
Knee-Left;0.1551999;-0.298524;2.044761
Ankle-Right;0.4042488;-0.6649163;2.05665
Ankle-Left;0.1483183;-0.6703721;2.130508
Foot-Right;0.3863239;-0.7637657;1.998846
Foot-Left;0.1100308;-0.7702861;2.08218
Head;0.2421008;0.8984151;1.948828
Shoulder-Center;0.2648484;0.7115737;2.033655
Shoulder-Right;0.4265875;0.5897524;2.020561
Shoulder-Left;0.08857136;0.596743;2.070068
Elbow-Right;0.4927291;0.3267216;1.997012
Elbow-Left;0.03345734;0.345585;2.082252
Wrist-Right;0.5031391;0.05109781;1.911875
Wrist-Left;0.007256571;0.05933379;2.000476
Hand-Right;0.4983384;-0.02282195;1.891539
Hand-Left;0.0126862;-0.03149281;1.989357
Spine;0.2719478;0.330912;2.05092
Hip-centro;0.26589;0.2594689;2.006505
Hip-Right;0.3423817;0.1864098;1.993033
Hip-Left;0.1893514;0.1807422;2.005588
Knee-Right;0.3899207;-0.2832808;1.988039
Knee-Left;0.1552067;-0.2982322;2.044558
Ankle-Right;0.4041888;-0.6650823;2.056536
Ankle-Left;0.1484236;-0.6704341;2.130567
Foot-Right;0.3865785;-0.7638225;1.998938
Foot-Left;0.1109299;-0.7706407;2.082662
Head;0.2421709;0.8983695;1.948619
Shoulder-Center;0.2650366;0.7115648;2.033479
Shoulder-Right;0.4267723;0.5896248;2.020453
Shoulder-Left;0.09020185;0.5992038;2.068805
Elbow-Right;0.4939942;0.3264422;1.996642
Elbow-Left;0.0335528;0.3457427;2.081927
Wrist-Right;0.5034526;0.05131081;1.91173
Wrist-Left;0.007114218;0.05922698;1.999893
Hand-Right;0.4995125;-0.02267708;1.891507
Hand-Left;0.0128393;-0.03142155;1.989061
Spine;0.2717272;0.3308663;2.050638
Hip-centro;0.2658024;0.2593925;2.006386
Hip-Right;0.3422177;0.1862959;1.99295
Hip-Left;0.189271;0.1807634;2.005476
Knee-Right;0.3900368;-0.2835302;1.987926
Knee-Left;0.1552246;-0.2980303;2.044449
Ankle-Right;0.4042496;-0.6648916;2.056614
Ankle-Left;0.1500473;-0.672815;2.130353
Foot-Right;0.386994;-0.7651389;2.001505
Foot-Left;0.1113266;-0.7703288;2.076654
Head;0.2425076;0.8986038;1.947927
Shoulder-Center;0.2659375;0.7121777;2.033238
Shoulder-Right;0.4269622;0.5898678;2.020124
Shoulder-Left;0.09028517;0.5990525;2.068859
Elbow-Right;0.4948053;0.3260995;1.996522
Elbow-Left;0.03353639;0.3454936;2.081607
Wrist-Right;0.5038109;0.05164083;1.911849
Wrist-Left;0.006861754;0.05910229;1.999187
Hand-Right;0.5003142;-0.02265549;1.891587
Hand-Left;0.01283042;-0.03131982;1.988816
Spine;0.2720177;0.3309922;2.050249
Hip-centro;0.2659939;0.2594461;2.006198
Hip-Right;0.3423642;0.1863475;1.992723
Hip-Left;0.1894216;0.1808106;2.005364
Knee-Right;0.3900275;-0.2835598;1.987871
Knee-Left;0.1555708;-0.2981632;2.044077
Ankle-Right;0.4042039;-0.6648526;2.056551
Ankle-Left;0.149818;-0.6724941;2.130285
Foot-Right;0.3868876;-0.7653332;2.001785
Foot-Left;0.1112934;-0.7704043;2.077346
Head;0.2426139;0.8987443;1.947702
Shoulder-Center;0.266352;0.7123261;2.032969
Shoulder-Right;0.4270904;0.5897106;2.01998
Shoulder-Left;0.09027512;0.5990765;2.068873
Elbow-Right;0.495652;0.3258939;1.996029
Elbow-Left;0.033668;0.3456493;2.08151
Wrist-Right;0.5041413;0.05187272;1.911711
Wrist-Left;0.00666483;0.05910244;1.998317
Hand-Right;0.5008529;-0.02250261;1.891316
Hand-Left;0.01285625;-0.03131723;1.988384
Spine;0.2720577;0.3310491;2.049936
Hip-centro;0.2660038;0.2594628;2.006078
Hip-Right;0.3423599;0.1863483;1.99263
Hip-Left;0.1893948;0.1808055;2.005259
Knee-Right;0.3900183;-0.2835361;1.987833
Knee-Left;0.1555663;-0.2978395;2.043864
Ankle-Right;0.4041499;-0.6647767;2.056344
Ankle-Left;0.1497869;-0.6725197;2.130232
Foot-Right;0.386923;-0.7653086;2.001765
Foot-Left;0.1111525;-0.7705058;2.077816
Head;0.2427304;0.8990651;1.947558
Shoulder-Center;0.2668666;0.7125866;2.032663
Shoulder-Right;0.4267944;0.5894766;2.019536
Shoulder-Left;0.09023707;0.5974738;2.068884
Elbow-Right;0.4961665;0.3255134;1.995746
Elbow-Left;0.03373449;0.3457572;2.081341
Wrist-Right;0.5043259;0.05198052;1.911401
Wrist-Left;0.006520871;0.05913153;1.997719
Hand-Right;0.5016334;-0.02265832;1.891248
Hand-Left;0.01301397;-0.03129387;1.988111
Spine;0.2722983;0.3305653;2.049453
Hip-centro;0.2661442;0.2586985;2.005707
Hip-Right;0.3424282;0.1858454;1.992489
Hip-Left;0.1894569;0.1801611;2.004822
Knee-Right;0.3900101;-0.283524;1.987786
Knee-Left;0.1554974;-0.2982281;2.043772
Ankle-Right;0.4041185;-0.6648018;2.056312
Ankle-Left;0.1494727;-0.6755221;2.12956
Foot-Right;0.3867946;-0.7656057;2.001912
Foot-Left;0.1113754;-0.7705335;2.077836
Head;0.2428861;0.8990654;1.947276
Shoulder-Center;0.2671027;0.7128406;2.032736
Shoulder-Right;0.4268607;0.5893142;2.019351
Shoulder-Left;0.08988818;0.5969186;2.069053
Elbow-Right;0.4962888;0.3252322;1.995559
Elbow-Left;0.03377169;0.3456793;2.08125
Wrist-Right;0.5043599;0.05205102;1.911275
Wrist-Left;0.006357058;0.05925239;1.997306
Hand-Right;0.5017558;-0.02271407;1.891203
Hand-Left;0.01288307;-0.03158103;1.987166
Spine;0.2724088;0.3304501;2.049258
Hip-centro;0.2662298;0.2584977;2.005589
Hip-Right;0.3425921;0.1856235;1.992403
Hip-Left;0.1894477;0.1797221;2.004547
Knee-Right;0.3900229;-0.2836043;1.987743
Knee-Left;0.1556637;-0.2986666;2.043403
Ankle-Right;0.404036;-0.6657187;2.056393
Ankle-Left;0.1482218;-0.6719078;2.130392
Foot-Right;0.3868042;-0.7655813;2.001829
Foot-Left;0.1112597;-0.7705449;2.079343
Head;0.2429712;0.8988132;1.946823
Shoulder-Center;0.2671126;0.7128217;2.032653
Shoulder-Right;0.4268504;0.5893564;2.019136
Shoulder-Left;0.0897873;0.5966662;2.069132
Elbow-Right;0.4969989;0.3244148;1.99488
Elbow-Left;0.03384817;0.3458163;2.081161
Wrist-Right;0.5043986;0.06400494;1.911809
Wrist-Left;0.006455797;0.05926481;1.997057
Hand-Right;0.5021175;-0.02237222;1.890903
Hand-Left;0.01314397;-0.0311808;1.986818
Spine;0.2724848;0.3302929;2.048983
Hip-centro;0.266285;0.2583146;2.005409
Hip-Right;0.342684;0.1854374;1.992298
Hip-Left;0.1894873;0.1795103;2.004288
Knee-Right;0.3900067;-0.2837389;1.987581
Knee-Left;0.1555748;-0.2991658;2.043166
Ankle-Right;0.4040118;-0.6662586;2.056556
Ankle-Left;0.1483257;-0.6733066;2.130196
Foot-Right;0.3868001;-0.7655852;2.001838
Foot-Left;0.111057;-0.7707617;2.07936
Head;0.2431648;0.8989777;1.946441
Shoulder-Center;0.2675702;0.7132037;2.032557
Shoulder-Right;0.4266558;0.5893254;2.018557
Shoulder-Left;0.08999331;0.5968708;2.068973
Elbow-Right;0.4971459;0.3245333;1.994765
Elbow-Left;0.03396295;0.3460304;2.08098
Wrist-Right;0.5045309;0.06732449;1.911634
Wrist-Left;0.006372189;0.05897526;1.996617
Hand-Right;0.5024247;-0.02190251;1.890423
Hand-Left;0.01316287;-0.03120585;1.986562
Spine;0.272628;0.3302425;2.048784
Hip-centro;0.266355;0.2582104;2.005289
Hip-Right;0.342671;0.1854097;1.992181
Hip-Left;0.1895771;0.1794596;2.004218
Knee-Right;0.3900203;-0.283772;1.987539
Knee-Left;0.1556095;-0.2987344;2.042848
Ankle-Right;0.4041109;-0.6666327;2.056351
Ankle-Left;0.1483305;-0.6716823;2.129944
Foot-Right;0.3867526;-0.7656807;2.001949
Foot-Left;0.1096662;-0.7711475;2.079675
Head;0.2436112;0.8990876;1.946576
Shoulder-Center;0.2676305;0.7131198;2.032506
Shoulder-Right;0.4265515;0.5892588;2.018143
Shoulder-Left;0.09006289;0.5969239;2.068983
Elbow-Right;0.4973559;0.3249764;1.994447
Elbow-Left;0.0340055;0.3461449;2.080528
Wrist-Right;0.5043603;0.06999452;1.911386
Wrist-Left;0.006453093;0.05888557;1.996446
Hand-Right;0.5024699;-0.02165152;1.889935
Hand-Left;0.01312397;-0.03128111;1.986515
Spine;0.272722;0.3301732;2.048587
Hip-centro;0.2663936;0.2581526;2.005162
Hip-Right;0.3426551;0.1854136;1.992011
Hip-Left;0.1896586;0.1794146;2.004124
Knee-Right;0.39005;-0.2837605;1.987514
Knee-Left;0.1553351;-0.2992023;2.042835
Ankle-Right;0.4040254;-0.6666704;2.056305
Ankle-Left;0.1487765;-0.6738094;2.129678
Foot-Right;0.3867747;-0.7657272;2.001981
Foot-Left;0.1097436;-0.7710886;2.07938
Head;0.24926092;0.899891675;1.9463692
Shoulder-Center;0.27101119;0.713126585;2.03152925
Shoulder-Right;0.430088215;0.59036229;2.0168516
Shoulder-Left;0.094504438;0.599081035;2.0678781
Elbow-Right;0.500021445;0.32539494;1.99347295
Elbow-Left;0.0368583445;0.34687772;2.0806155
Wrist-Right;0.508097905;0.0609437495;1.90776495
Wrist-Left;0.01065148835;0.0586079175;1.99809475
Hand-Right;0.505263905;-0.0220513755;1.88742945
Hand-Left;0.0163405145;-0.031073865;1.98739865
Spine;0.27587919;0.33114524;2.047925
Hip-centro;0.26944324;0.259300345;2.0046116
Hip-Right;0.345339745;0.18645881;1.99114445
Hip-Left;0.19302328;0.18094161;2.00400375
Knee-Right;0.393282195;-0.28352699;1.98651645
Knee-Left;0.15896506;-0.29771623;2.0429207
Ankle-Right;0.40743046;-0.66518187;2.0549957
Ankle-Left;0.15376898;-0.67490472;2.1290553
Foot-Right;0.389892275;-0.76596672;2.00114535
Foot-Left;0.11444401;-0.77313358;2.08185085
Head;0.250406156;0.90006568875;1.94612246
Shoulder-Center;0.2722206495;0.71324949425;2.0312046125
Shoulder-Right;0.43126001575;0.5904257945;2.01630208
Shoulder-Left;0.0958516499;0.59936340675;2.067668305
Elbow-Right;0.50152119225;0.325447767;1.9929202975
Elbow-Left;0.038048987725;0.347100086;2.080494575
Wrist-Right;0.50937978025;0.061017864475;1.9069468475
Wrist-Left;0.0119650146675;0.058535134875;1.9981876875
Hand-Right;0.50661803525;-0.022159614775;1.8867600725
Hand-Left;0.017494018725;-0.03096017625;1.9874762325
Spine;0.2770936045;0.331250537;2.0475278
Hip-centro;0.270628152;0.25938428725;2.00433498
Hip-Right;0.34644136225;0.1865513355;1.9908078225
Hip-Left;0.194297484;0.1810578055;2.0038336375
Knee-Right;0.39443246475;-0.2835488445;1.9862288225
Knee-Left;0.160261208;-0.2976946765;2.042795135
Ankle-Right;0.408635058;-0.6649663085;2.054525835
Ankle-Left;0.155234404;-0.675577201;2.128824065
Foot-Right;0.39099967875;-0.765987186;2.0007354675
Foot-Left;0.1159061005;-0.773685759;2.0819290925
Head;0.2512389288;0.900244633188;1.946069033
Shoulder-Center;0.273767481975;0.713303928963;2.03080444313
Shoulder-Right;0.432485556537;0.590523789225;2.015725284
Shoulder-Left;0.097212952395;0.599565682087;2.06750507025
Elbow-Right;0.503110681862;0.32550596035;1.99235216237
Elbow-Left;0.0394162841113;0.3473286053;2.08039680375
Wrist-Right;0.510733179262;0.0613739706988;1.90619368988
Wrist-Left;0.0134451677509;0.0584695481188;1.99834787188
Hand-Right;0.508034312012;-0.0222761480138;1.88599392613
Hand-Left;0.0188247976613;-0.0308657405625;1.98764739412
Spine;0.278526219725;0.33131043385;2.04710489
Hip-centro;0.2720013096;0.259424011612;2.004040479
Hip-Right;0.347725115363;0.186609077275;1.99046501363
Hip-Left;0.1957252632;0.181121270775;2.00364866938
Knee-Right;0.395779392987;-0.283609961725;1.98592111363
Knee-Left;0.1616985034;-0.297683295325;2.04267869175
Ankle-Right;0.4099542209;-0.664859598925;2.05405837675
Ankle-Left;0.1568636042;-0.67632804605;2.12857091825
Foot-Right;0.392352637688;-0.7660303003;2.00038369088
Foot-Left;0.117783585525;-0.77403523695;2.08155334712
Head;0.25207849024;0.900482589847;1.94612678465
Shoulder-Center;0.275564451074;0.713374330411;2.03037306528
Shoulder-Right;0.433822614364;0.590593753686;2.0150902982
Shoulder-Left;0.0986387210147;0.599554821192;2.06742547376
Elbow-Right;0.504810710956;0.325485823367;1.99176247049
Elbow-Left;0.0410063543168;0.347539180565;2.08033134394
Wrist-Right;0.512321428226;0.0617287852337;1.90540907437
Wrist-Left;0.0152043691384;0.0583656905247;1.99856351547
Hand-Right;0.509558242613;-0.0224190844144;1.88519027243
Hand-Left;0.0203096420443;-0.0307407745906;1.98786086383
Spine;0.280246645711;0.331276260543;2.0466392845
Hip-centro;0.27364784008;0.259345667193;2.00370385295
Hip-Right;0.349293641131;0.186563176139;1.99009031431
Hip-Left;0.19739698636;0.181065914314;2.00341710284
Knee-Right;0.397320242637;-0.283607024811;1.98559226931
Knee-Left;0.16332574357;-0.297667500091;2.04255842634
Ankle-Right;0.411472791945;-0.664680558871;2.05352454559
Ankle-Left;0.15866527941;-0.676889258353;2.12833196416
Foot-Right;0.393846639572;-0.766038800315;1.99985567542
Foot-Left;0.119835894801;-0.774673398798;2.08293801448
Head;0.253081029752;0.900774354339;1.94623122388
Shoulder-Center;0.277489203627;0.713414976931;2.02992051855
Shoulder-Right;0.435400680083;0.590641576371;2.01441306311
Shoulder-Left;0.100295465565;0.599564992251;2.06735149745
Elbow-Right;0.506691411503;0.325479054536;1.99114649402
Elbow-Left;0.0428328805327;0.347723204593;2.08029276113
Wrist-Right;0.514004834637;0.0621888374954;1.90466752809
Wrist-Left;0.0171320338953;0.0582974745509;1.99879544124
Hand-Right;0.511242634744;-0.0225334371352;1.88435258605
Hand-Left;0.0219774366465;-0.0304661378202;1.98802930702
